77.6
96.8
0
84.7
66.7
0
0
94
63.7
94.8
100.7
0
0
70.9
0
0
79.2
87.3
0
77.6
76.9
98.6
81.7
76.3
79.3
0
0
0
81
85.8
0
67.6
89.7
74.3
106.6
76.2
76.8
55.1
0
73.4
78.8
0
0
65.1
96.6
89.2
102.7
0
0
0
48.8
80
0
0
0
0
0
101.6
0
68.1
0
0
70.1
77.2
76.7
0
73.4
86.7
0
69.9
73.7
0
0
0
82.4
68.3
0
66.7
78.3
76.6
75
0
0
68.7
0
0
0
68.3
74.2
74.9
79.5
74
0
0
0
96
0
0
62.9
0
0
0
81.7
85.1
0
82
78.7
0
50
0
87.9
63.3
0
61.8
69.8
53.8
76.9
0
0
0
0
0
0
0
72.2
75.4
102.3
0
79.8
0
0
98
60.8
0
0
62.6
79.6
0
107
81.2
0
77.6
0
0
74.8
67.8
77.9
81.4
0
0
0
0
77.8
82.6
0
77.9
0
62.5
76.1
76
75.7
87.3
0
0
77.2
75.6
92.4
0
91.1
79
70.3
77.4
0
89.7
0
77
80.3
86.1
72.1
58.4
74.7
0
84.6
0
0
67.1
82.4
0
82.6
0
0
75.8
0
0
67.6
67.9
47.3
81.3
82.9
77.1
53.1
0
68.3
78.5
0
0
83.7
75.6
79.9
58.8
78.4
83.5
0
0
78.2
84.7
74.2
77.1
92.7
77.6
71.9
70.9
0
103
0
76.8
0
61
0
74.1
75.3
78.1
0
65.3
82
96
79.4
0
78.7
83
0
62.5
99.9
66.1
68.2
0
73.3
0
76.7
69.7
0
76
76.3
69.9
70.2
57.5
0
88.2
80.7
79.8
72.8
84.1
